L,Are you answering these questions for yourself - or are you answering on behalf someone else who has the medical problem,,,,,,,,,,,,,,,,Respondent answering on behalf of,,0
,,breast left lower outer quadrant,210,179,20,24,,,,,,,,,,,,,
,,breast left lower inner quadrant,227,179,20,24,,,,,,,,,,,,,
,,lower sternum,245,179,16,24,,,,,,,,,,,,,
,,breast right upper outer quadrant,207,160,18,20,,,,,,,,,,,,,
,,breast right upper inner quadrant,227,160,18,20,,,,,,,,,,,,,
,,breast right lower outer quadrant,207,179,20,24,,,,,,,,,,,,,
,,breast right lower inner quadrant,227,179,20,24,,,,,,,,,,,,,
,,Sternum lower third midline,245,179,16,24,,,,,,,,,,,,,
,,upper abdomen left inner,260,203,18,26,,,,,,,,,,,,,
,,upper abdomen right inner,227,203,18,26,,,,,,,,,,,,,
,,upper abdomen right outer,278,203,18,26,,,,,,,,,,,,,
,,upper abdomen left outer,207,203,16,26,,,,,,,,,,,,,
,,mid abdomen upper midline,245,229,15,35,,,,,,,,,,,,,
,,mid abdomen upper left inner,260,229,17,35,,,,,,,,,,,,,
,,mid abdomen upper right inner,227,229,17,35,,,,,,,,,,,,,
,,mid abdomen upper right outer,278,229,17,35,,,,,,,,,,,,,
,,mid abdomen upper left outer,207,229,17,35,,,,,,,,,,,,,
,,mid abdomen lower midline,245,263,15,25,,,,,,,,,,,,,
,,mid abdomen lower left inner,260,263,18,25,,,,,,,,,,,,,
,,mid abdomen lower right inner,227,263,18,25,,,,,,,,,,,,,
,,mid abdomen lower right outer,278,263,26,25,,,,,,,,,,,,,
,,mid abdomen lower left outer,207,263,26,25,,,,,,,,,,,,,
,,lower abdomen midline,245,288,15,26,,,,,,,,,,,,,
,,lower abdomen left inner,260,288,18,26,,,,,,,,,,,,,
,,lower abdomen right inner,227,288,18,26,,,,,,,,,,,,,
,,lower abdomen right outer,278,288,30,26,,,,,,,,,,,,,
,,lower abdomen left outer,207,288,30,26,,,,,,,,,,,,,
,,groin left,263,315,28,15,,,,,,,,,,,,,
,,groin right,216,315,28,15,,,,,,,,,,,,,
,,vulva left,252,315,10,15,,,,,,,,,,,,,
,,vulva right,244,315,10,15,,,,,,,,,,,,,
,,left hip,290,315,20,15,,,,,,,,,,,,,
,,right hip,195,315,20,15,,,,,,,,,,,,,
,,left leg upper thigh,252,331,56,37,,,,,,,,,,,,,
,,right leg upper thigh,195,331,56,37,,,,,,,,,,,,,
,,left upper arm upper,296,160,25,43,,,,,,,,,,,,,
,,right upper arm upper,183,160,25,43,,,,,,,,,,,,,
,,Upper spine - upper back of chest,447,115,17,44,,,,,,,,,,,,,
,,Upper spine - lower back of chest,447,159,17,57,,,,,,,,,,,,,
,,Lower spine - lumbar spine,447,216,17,46,,,,,,,,,,,,,
,,Bottom of spine - sacrum spine,447,262,17,24,,,,,,,,,,,,,
,,Coccyx spine - tail,447,288,17,28,,,,,,,,,,,,,
,,Anal and perineal area,447,301,17,16,,,,,,,,,,,,,
,,Left inner top of back,428,115,20,18,,,,,,,,,,,,,
,,Left outer top of back,412,115,16,18,,,,,,,,,,,,,
,,Right inner top of back,462,115,20,18,,,,,,,,,,,,,
,,Right outer top of back,479,115,16,18,,,,,,,,,,,,,
,,Left upper outer rear chest,412,133,18,27,,,,,,,,,,,,,
,,Left upper inner rear chest,428,133,18,27,,,,,,,,,,,,,
,,Left lower outer rear chest,412,160,18,44,,,,,,,,,,,,,
,,Left lower inner rear chest,428,160,18,44,,,,,,,,,,,,,
,,right upper outer rear chest,478,133,18,27,,,,,,,,,,,,,
,,right upper inner rear chest,462,133,18,27,,,,,,,,,,,,,
,,right lower outer rear chest,412,160,18,44,,,,,,,,,,,,,
,,right lower inner rear chest,428,160,18,44,,,,,,,,,,,,,
,,Left upper outer back,412,203,18,27,,,,,,,,,,,,,
,,Left upper inner back,428,203,18,27,,,,,,,,,,,,,
,,Left lower outer back,412,228,18,35,,,,,,,,,,,,,
,,Left lower inner back,428,228,18,35,,,,,,,,,,,,,
,,right upper outer back,478,203,18,27,,,,,,,,,,,,,
,,right upper inner back,462,203,18,27,,,,,,,,,,,,,
,,right lower outer back,412,228,18,35,,,,,,,,,,,,,
,,right lower inner back,428,228,18,35,,,,,,,,,,,,,
,,left buttock upper outer quadrant,406,263,22,25,,,,,,,,,,,,,
,,left buttock upper inner quadrant,428,263,20,25,,,,,,,,,,,,,
,,left buttock lower outer quadrant,406,288,21,38,,,,,,,,,,,,,
,,left buttock lower inner quadrant,428,288,21,38,,,,,,,,,,,,,
,,right buttock upper outer quadrant,480,263,22,25,,,,,,,,,,,,,
,,right buttock upper inner quadrant,462,263,20,25,,,,,,,,,,,,,
,,right buttock lower outer quadrant,480,288,21,38,,,,,,,,,,,,,
,,right buttock lower inner quadrant,462,288,21,38,,,,,,,,,,,,,
,,left hip - rear,398,292,9,37,,,,,,,,,,,,,
,,right hip - rear ,500,292,9,37,,,,,,,,,,,,,
,,left leg upper back of thigh,398,328,54,40,,,,,,,,,,,,,
,,right leg upper back of thigh,454,328,54,40,,,,,,,,,,,,,
,,back of left shoulder,384,126,28,34,,,,,,,,,,,,,
,,back of right shoulder,494,126,28,34,,,,,,,,,,,,,
,,left upper arm upper,384,160,22,44,,,,,,,,,,,,,
,,right upper arm upper,494,160,22,44,,,,,,,,,,,,,
,,Right collar bone area,560,118,24,18,,,,,,,,,,,,,
,,Right top of back area,541,118,20,18,,,,,,,,,,,,,
,,Right shoulder joint,556,133,28,27,,,,,,,,,,,,,
,,Right upper chest ,581,133,28,27,,,,,,,,,,,,,
,,Right outer upper upper-arm,556,160,26,33,,,,,,,,,,,,,
,,Right upper breast,584,160,37,19,,,,,,,,,,,,,
,,Right lower breast,584,179,38,24,,,,,,,,,,,,,
,,Right upper abdomen,582,202,28,28,,,,,,,,,,,,,
,,Right outer lower upper-arm,556,192,26,35,,,,,,,,,,,,,
,,Right mid  abdominal above umbulicus,580,228,28,31,,,,,,,,,,,,,
,,Right mid  abdominal below umbilicus,587,258,26,30,,,,,,,,,,,,,
,,Right lower abdominal ,589,288,20,28,,,,,,,,,,,,,
,,Right buttock upper quadrant,540,262,20,40,,,,,,,,,,,,,
,,Right buttock lower quadrant,540,300,21,36,,,,,,,,,,,,,
,,Upper spine - upper rear of chest Right side,540,120,16,62,,,,,,,,,,,,,
,,Upper spine - lower rear of chest Right side,540,186,16,50,,,,,,,,,,,,,
,,Right hip area,560,300,13,36,,,,,,,,,,,,,
,,Right front of hip area,574,312,3,24,,,,,,,,,,,,,
,,Right upper outer thigh - rear,553,336,25,34,,,,,,,,,,,,,
,,Right upper outer thigh - mid,579,336,6,34,,,,,,,,,,,,,
,,Left upper thigh,606,315,43,53,,,,,,,,,,,,,
,,Left collar bone area,119,118,24,18,,,,,,,,,,,,,
,,Left top of back area,145,118,20,18,,,,,,,,,,,,,
,,Left shoulder joint,117,133,28,27,,,,,,,,,,,,,
,,Left upper chest ,89,133,28,27,,,,,,,,,,,,,
,,Left outer upper upper-arm,116,160,26,33,,,,,,,,,,,,,
,,Left upper breast,80,160,37,19,,,,,,,,,,,,,
,,Left lower breast,80,179,38,24,,,,,,,,,,,,,
,,Left upper abdomen,94,202,28,28,,,,,,,,,,,,,
,,Left mid  abdominal above umbulicus,93,228,28,31,,,,,,,,,,,,,
,,Left mid  abdominal below umbilicus,90,258,26,30,,,,,,,,,,,,,
,,Left lower abdominal ,90,288,20,28,,,,,,,,,,,,,
,,Left buttock upper quadrant,142,262,20,40,,,,,,,,,,,,,
,,Left buttock lower quadrant,139,300,21,36,,,,,,,,,,,,,
,,Upper spine - upper rear of chest Left side,147,120,16,62,,,,,,,,,,,,,
,,Upper spine - lower rear of chest Left side,146,186,16,50,,,,,,,,,,,,,
,,Left hip area,127,300,13,36,,,,,,,,,,,,,
,,Left front of hip area,123,312,3,24,,,,,,,,,,,,,
,,Left upper outer thigh - rear,123,336,27,34,,,,,,,,,,,,,
,,Left upper outer thigh - mid,118,336,6,34,,,,,,,,,,,,,
,,Right upper thigh,54,315,43,53,,,,,,,,,,,,,
L,"On a score of 0 to 10, compared to the maximum levelof pain ever experienced, how severe is this pain at this very moment ",,,,,,,,,,,,,,,,Back pain severity score,,
,, Number # verify result 0 to 10,,,,,,,,,,,,,,,,,
LM,What is the nature of the pain,,,,,,,,,,,,,,,,Back pain description,,
,,muscle cramp,,,,,,,,,,,,,,,,,
,,burning pain,,,,,,,,,,,,,,,,,
,,sharp deep pain,,,,,,,,,,,,,,,,,
,,ache,,,,,,,,,,,,,,,,,
,,throbbing pain,,,,,,,,,,,,,,,,,
LMV,In addition to the pain in the back which of the following features are also present,,,,,,,,,,,,,,,,Back pain radiation,,
,,The pain spreading into either buttock or leg,,,,,,,,,,,,,,,,,
,,Any numbness affecting either buttock or leg,,,,,,,,,,,,,,,,,
L,,,"Is this feature present in the left leg, the right leg, both legs at the same time, or both legs at different times. # For any positives from above",,,,,,,,,,,,,,Pain radiation laterality,,
,,,,left buttock or leg,,,,,,,,,,,,,,,
,,,,right buttock or leg,,,,,,,,,,,,,,,
,,,,both buttocks or legs at same time,,,,,,,,,,,,,,,
,,,,both buttocks or legs at different times,,,,,,,,,,,,,,,
,,,,not sure,,,,,,,,,,,,,,,
HM,,,Which areas are affected ( tick all that apply ) # male. show relevant sides and views of buttock and leg relevant to selection above,,,,,,,,,,,,,,Pain radiation target site,,
,,,,mid abdomen lower midline,249,266,20,32,,,,,,,,,,,
,,,,mid abdomen lower left inner,265,266,20,32,,,,,,,,,,,
,,,,mid abdomen lower right inner,232,266,19,32,,,,,,,,,,,
,,,,mid abdomen lower right outer,210,266,24,31,,,,,,,,,,,
,,,,mid abdomen lower left outer,284,266,20,31,,,,,,,,,,,
,,,,lower abdomen midline,254,299,14,38,,,,,,,,,,,
,,,,lower abdomen left inner,264,299,21,38,,,,,,,,,,,
,,,,lower abdomen right inner,231,299,18,38,,,,,,,,,,,
,,,,lower abdomen right outer,208,299,25,38,,,,,,,,,,,
,,,,lower abdomen left outer,284,299,21,38,,,,,,,,,,,
,,,,groin left,276,328,24,17,,,,,,,,,,,
,,,,groin right,216,328,27,17,,,,,,,,,,,
,,,,Hip left,294,328,16,16,,,,,,,,,,,
,,,,Hip right,203,328,16,16,,,,,,,,,,,
,,,,scrotum left,257,337,16,21,,,,,,,,,,,
,,,,scrotum right,240,337,16,21,,,,,,,,,,,
,,,,Penis,253,337,8,29,,,,,,,,,,,
,,,,left leg upper thigh,258,348,51,58,,,,,,,,,,,
,,,,left leg lower thigh,258,407,49,34,,,,,,,,,,,
,,,,left leg knee,264,441,37,38,,,,,,,,,,,
,,,,right leg upper thigh,202,348,51,58,,,,,,,,,,,
,,,,right leg lower thigh,202,407,49,34,,,,,,,,,,,
,,,,right leg knee,210,441,37,38,,,,,,,,,,,
,,,,Bottom of spine - sacrum spine,460,316,21,24,,,,,,,,,,,
,,,,Coccyx spine - tail,460,338,21,26,,,,,,,,,,,
,,,,Anal area,460,342,21,8,,,,,,,,,,,
,,,,Left lower outer back,422,264,19,29,,,,,,,,,,,
,,,,Left lower inner back,422,264,19,29,,,,,,,,,,,
,,,,right lower outer back,501,264,15,28,,,,,,,,,,,
,,,,right lower inner back,481,264,20,29,,,,,,,,,,,
,,,,left buttock upper outer quadrant,418,294,21,24,,,,,,,,,,,
,,,,left buttock upper inner quadrant,438,294,22,24,,,,,,,,,,,
,,,,left buttock lower outer quadrant,415,316,24,30,,,,,,,,,,,
,,,,left buttock lower inner quadrant,438,316,22,30,,,,,,,,,,,
,,,,right buttock upper outer quadrant,500,294,20,24,,,,,,,,,,,
,,,,right buttock upper inner quadrant,481,294,20,24,,,,,,,,,,,
,,,,right buttock lower outer quadrant,500,316,24,30,,,,,,,,,,,
,,,,right buttock lower inner quadrant,481,316,20,30,,,,,,,,,,,
,,,,left leg upper back of thigh,416,345,51,60,,,,,,,,,,,
,,,,left leg lower back of thigh,420,403,46,36,,,,,,,,,,,
,,,,left leg back of knee,420,440,46,40,,,,,,,,,,,
,,,,left leg upper calf,427,480,34,44,,,,,,,,,,,
,,,,right leg upper back of thigh,469,345,56,60,,,,,,,,,,,
,,,,right leg lower back of thigh,473,403,46,36,,,,,,,,,,,
,,,,right leg back of knee,476,440,46,40,,,,,,,,,,,
,,,,right leg upper calf,476,480,34,44,,,,,,,,,,,
,,,,Right mid lower abdominal upper,626,268,19,14,,,,,,,,,,,
,,,,Right mid  lower abdominal mid,626,280,17,10,,,,,,,,,,,
,,,,Right mid lower abdominal lower,629,290,11,14,,,,,,,,,,,
,,,,Right lower abdominal,634,305,8,7,,,,,,,,,,,
,,,,Right lower loin upper,582,266,8,11,,,,,,,,,,,
,,,,Right lower loin lower,582,277,14,10,,,,,,,,,,,
,,,,Right buttock upper quadrant,568,287,35,26,,,,,,,,,,,
,,,,Right buttock lower quadrant,568,313,26,34,,,,,,,,,,,
,,,,Bottom of spine - sacrum spine right side,567,266,16,21,,,,,,,,,,,
,,,,Right hip area,595,313,23,31,,,,,,,,,,,
,,,,Right front of hip area,617,321,6,25,,,,,,,,,,,
,,,,Right upper outer thigh - rear,580,345,28,53,,,,,,,,,,,
,,,,Right upper outer thigh - mid,608,345,19,53,,,,,,,,,,,
,,,,Right upper outer thigh - front,627,374,9,24,,,,,,,,,,,
,,,,Right lower outer thigh - rear,580,399,30,40,,,,,,,,,,,
,,,,Right lower outer thigh - mid,608,399,17,40,,,,,,,,,,,
,,,,Right lower outer thigh - front,639,399,7,18,,,,,,,,,,,
,,,,Right  outer knee - front,600,440,23,32,,,,,,,,,,,
,,,,Right outer knee - rear,569,440,32,31,,,,,,,,,,,
,,,,Left lower inner thigh - front,640,366,35,33,,,,,,,,,,,
,,,,Left  inner knee - front,652,400,28,46,,,,,,,,,,,
,,,,Left inner knee - rear,636,399,17,46,,,,,,,,,,,
,,,,Left mid lower abdominal upper,87,268,19,14,,,,,,,,,,,
,,,,Left mid  lower abdominal mid,87,280,17,10,,,,,,,,,,,
,,,,Left mid lower abdominal lower,87,290,11,14,,,,,,,,,,,
,,,,Left lower abdominal,90,305,8,7,,,,,,,,,,,
,,,,Left lower loin upper,141,266,8,11,,,,,,,,,,,
,,,,Left lower loin lower,136,277,14,10,,,,,,,,,,,
,,,,Left buttock upper quadrant,130,287,35,26,,,,,,,,,,,
,,,,Left buttock lower quadrant,137,313,26,34,,,,,,,,,,,
,,,,Bottom of spine - sacrum spine Left side,153,266,16,21,,,,,,,,,,,
,,,,Left hip area,111,313,23,31,,,,,,,,,,,
,,,,Left front of hip area,106,321,6,25,,,,,,,,,,,
,,,,Left upper outer thigh - rear,120,345,28,53,,,,,,,,,,,
,,,,Left upper outer thigh - mid,102,345,19,53,,,,,,,,,,,
,,,,Left upper outer thigh - front,93,374,9,24,,,,,,,,,,,
,,,,Left lower outer thigh - rear,120,399,30,40,,,,,,,,,,,
,,,,Left lower outer thigh - mid,102,399,17,40,,,,,,,,,,,
,,,,Left lower outer thigh - front,98,399,7,18,,,,,,,,,,,
,,,,Left  outer knee - front,104,440,23,32,,,,,,,,,,,
,,,,Left outer knee - rear,125,440,32,31,,,,,,,,,,,
,,,,Right lower inner thigh - front,44,366,35,33,,,,,,,,,,,
,,,,Right  inner knee - front,44,400,28,46,,,,,,,,,,,
,,,,Right inner knee - rear,68,399,17,46,,,,,,,,,,,
HM,,,Which areas are affected ( tick all that apply ) # female. show relevant sides and views of buttock and leg relevant to selection above,,,,,,,,,,,,,,Pain radiation target site,,
,,,,mid abdomen lower midline,245,263,15,25,,,,,,,,,,,
,,,,mid abdomen lower left inner,260,263,18,25,,,,,,,,,,,
,,,,mid abdomen lower right inner,227,263,18,25,,,,,,,,,,,
,,,,mid abdomen lower right outer,278,263,26,25,,,,,,,,,,,
,,,,mid abdomen lower left outer,207,263,26,25,,,,,,,,,,,
,,,,lower abdomen midline,245,288,15,26,,,,,,,,,,,
,,,,lower abdomen left inner,260,288,18,26,,,,,,,,,,,
,,,,lower abdomen right inner,227,288,18,26,,,,,,,,,,,
,,,,lower abdomen right outer,278,288,30,26,,,,,,,,,,,
,,,,lower abdomen left outer,207,288,30,26,,,,,,,,,,,
,,,,groin left,263,315,28,15,,,,,,,,,,,
,,,,groin right,216,315,28,15,,,,,,,,,,,
,,,,vulva left,252,315,10,15,,,,,,,,,,,
,,,,vulva right,244,315,10,15,,,,,,,,,,,
,,,,left hip,290,315,20,15,,,,,,,,,,,
,,,,right hip,195,315,20,15,,,,,,,,,,,
,,,,left leg upper thigh,252,331,56,37,,,,,,,,,,,
,,,,right leg upper thigh,195,331,56,37,,,,,,,,,,,
,,,,Bottom of spine - sacrum spine,447,262,17,24,,,,,,,,,,,
,,,,Coccyx spine - tail,447,288,17,28,,,,,,,,,,,
,,,,Anal and perineal area,447,301,17,16,,,,,,,,,,,
,,,,left buttock upper outer quadrant,406,263,22,25,,,,,,,,,,,
,,,,left buttock upper inner quadrant,428,263,20,25,,,,,,,,,,,
,,,,left buttock lower outer quadrant,406,288,21,38,,,,,,,,,,,
,,,,left buttock lower inner quadrant,428,288,21,38,,,,,,,,,,,
,,,,right buttock upper outer quadrant,480,263,22,25,,,,,,,,,,,
,,,,right buttock upper inner quadrant,462,263,20,25,,,,,,,,,,,
,,,,right buttock lower outer quadrant,480,288,21,38,,,,,,,,,,,
,,,,right buttock lower inner quadrant,462,288,21,38,,,,,,,,,,,
,,,,left hip - rear,398,292,9,37,,,,,,,,,,,
,,,,right hip - rear ,500,292,9,37,,,,,,,,,,,
,,,,left leg upper back of thigh,398,328,54,40,,,,,,,,,,,
,,,,right leg upper back of thigh,454,328,54,40,,,,,,,,,,,
,,,,Right mid  abdominal below umbilicus,587,258,26,30,,,,,,,,,,,
,,,,Right lower abdominal ,589,288,20,28,,,,,,,,,,,
,,,,Right buttock upper quadrant,540,262,20,40,,,,,,,,,,,
,,,,Right buttock lower quadrant,540,300,21,36,,,,,,,,,,,
,,,,Right hip area,560,300,13,36,,,,,,,,,,,
,,,,Right front of hip area,574,312,3,24,,,,,,,,,,,
,,,,Right upper outer thigh - rear,553,336,25,34,,,,,,,,,,,
,,,,Right upper outer thigh - mid,579,336,6,34,,,,,,,,,,,
,,,,Left upper thigh,606,315,43,53,,,,,,,,,,,
,,,,Left mid  abdominal below umbilicus,90,258,26,30,,,,,,,,,,,
,,,,Left lower abdominal ,90,288,20,28,,,,,,,,,,,
,,,,Left buttock upper quadrant,142,262,20,40,,,,,,,,,,,
,,,,Left buttock lower quadrant,139,300,21,36,,,,,,,,,,,
,,,,Left hip area,127,300,13,36,,,,,,,,,,,
,,,,Left front of hip area,123,312,3,24,,,,,,,,,,,
,,,,Left upper outer thigh - rear,123,336,27,34,,,,,,,,,,,
,,,,Left upper outer thigh - mid,118,336,6,34,,,,,,,,,,,
,,,,Right upper thigh,54,315,43,53,,,,,,,,,,,
L,Is the pain present whilst lying down,,,,,,,,,,,,,,,,Whether pain present when lying down,,
,,yes,,,,,,,,,,,,,,,,,
,,no,,,,,,,,,,,,,,,,,
,,not sure,,,,,,,,,,,,,,,,,
L,Which if any of the following movements of body make the pain worse,,,,,,,,,,,,,,,,Exacerbating movements,,
,,Lying back on a bed,,,,,,,,,,,,,,,,,
,,Sitting up and bending the back forwards,,,,,,,,,,,,,,,,,
,,Lying face downwards,,,,,,,,,,,,,,,,,
,,extending ( stretching ) the back,,,,,,,,,,,,,,,,,
,,turning to the body the left,,,,,,,,,,,,,,,,,
,,turning to the body the right,,,,,,,,,,,,,,,,,
,,extending ( stretching ) the hip away from the body,,,,,,,,,,,,,,,,,
,,bending the hip towards the body,,,,,,,,,,,,,,,,,
,,None of these,,,,,,,,,,,,,,,,,
L,Which if any of the following positions and movements of body make the pain better,,,,,,,,,,,,,,,,Relieving positions and movements,,
,,Lying back on a bed,,,,,,,,,,,,,,,,,
,,Sitting up and bending the back forwards,,,,,,,,,,,,,,,,,
,,Lying face downwards,,,,,,,,,,,,,,,,,
,,extending ( stretching ) the back,,,,,,,,,,,,,,,,,
,,turning to the body the left,,,,,,,,,,,,,,,,,
,,turning to the body the right,,,,,,,,,,,,,,,,,
,,extending ( stretching ) the hip away from the body,,,,,,,,,,,,,,,,,
,,bending the hip towards the body,,,,,,,,,,,,,,,,,
,,None of these,,,,,,,,,,,,,,,,,
L,Over the course of a few hours how is the pain affected by activity,,,,,,,,,,,,,,,,Effects of activity,,
,,The pain is worse after activity,,,,,,,,,,,,,,,,,
,,The pain is improved after activity,,,,,,,,,,,,,,,,,
,,The pain is not affected by activity,,,,,,,,,,,,,,,,,
,,Not sure,,,,,,,,,,,,,,,,,
L,Is there any numbness or strange sensation around the buttocks or between the legs. For example does toilet paper feel normal when cleaning the anal area,,,,,,,,,,,,,,,,Presence of saddle anaesthesia,,
,,yes,,,,,,,,,,,,,,,,,
,,no,,,,,,,,,,,,,,,,,
,,don’t know,,,,,,,,,,,,,,,,,
L,Have there been any of the following new problems with the passing of urine,,,,,,,,,,,,,,,,Problems of micturition,,
,,feeling that the bladder is full,,,,,,,,,,,,,,,,,
,,accidents of incontinence due to loss of control of the bladder,,,,,,,,,,,,,,,,,
,,difficulty starting passing urine,,,,,,,,,,,,,,,,,
,,lack of sensation whilst passing urine,,,,,,,,,,,,,,,,,
,,leakage of urine with an the urge to pass urine ,,,,,,,,,,,,,,,,,
,,leakage of urine without an the urge to pass urine ,,,,,,,,,,,,,,,,,
,,pain whilst passing urine,,,,,,,,,,,,,,,,,
,,frequency of passing urine,,,,,,,,,,,,,,,,,
,,persistently wanting to pass urine despite emptying the bladder,,,,,,,,,,,,,,,,,
,,significant dribbling after passing urine,,,,,,,,,,,,,,,,,
,,bad smelling urine,,,,,,,,,,,,,,,,,
,,None of these,,,,,,,,,,,,,,,,,
L,Have there been any of the following new problems with opening of bowels ( passing excrement (faeces ) ),,,,,,,,,,,,,,,,Problems of defaecation,,
,,constipation,,,,,,,,,,,,,,,,,
,,leakage of excrement - faeces,,,,,,,,,,,,,,,,,
,,lack of sensation in the anus whilst opening bowels,,,,,,,,,,,,,,,,,
,,None of these,,,,,,,,,,,,,,,,,
L,Have there recent been any of the following  changes in sexual function # men only for 2nd and 3rd options,,,,,,,,,,,,,,,,Changes in sexual function,,
,,Loss of sensation in the genital area,,,,,,,,,,,,,,,,,
,,Problems of starting or maintaining an erection,,,,,,,,,,,,,,,,,
,,Inability to ejaculate,,,,,,,,,,,,,,,,,
,,don’t know,,,,,,,,,,,,,,,,,
,,None of these,,,,,,,,,,,,,,,,,
L,Has there been any weakness of any of the following in the legs,,,,,,,,,,,,,,,,Leg weakness,,
,,Lifting thigh at the hip,,,,,,,,,,,,,,,,,
,,Bending knee,,,,,,,,,,,,,,,,,
,,Straightening knee,,,,,,,,,,,,,,,,,
,,Bringing foot up,,,,,,,,,,,,,,,,,
,,Pushing ground when walking,,,,,,,,,,,,,,,,,
,,Turning foot,,,,,,,,,,,,,,,,,
,,None of these,,,,,,,,,,,,,,,,,
L,Has there been any recent back injury,,,,,,,,,,,,,,,,History of recent back injury,,
,,yes,,,,,,,,,,,,,,,,,
L,,,Have there been any recent bone fractures affecting the back,,,,,,,,,,,,,,History of back bone fractures,,
,,,,yes,,,,,,,,,,,,,,,
T,,,,,please give details,,,,,,,,,,,,details of back bone fractures,,
,,,,no,,text ,,,,,,,,,,,,,
,,,,don’t know,,,,,,,,,,,,,,,
,,no,,,,,,,,,,,,,,,,,
,,don’t know,,,,,,,,,,,,,,,,,
L,Is there anything abnormal to see or feel at the site of where the pain is coming from,,,,,,,,,,,,,,,,Skin changes at pain site,,
,,red skin,,,,,,,,,,,,,,,,,
,,wet skin,,,,,,,,,,,,,,,,,
,,hard lump,,,,,,,,,,,,,,,,,
,,soft lump,,,,,,,,,,,,,,,,,
,,anything else ,,,,,,,,,,,,,,,,,
T,,,please give details,,,,,,,,,,,,,,Details of skin changes,,
,,,,text,,,,,,,,,,,,,,,
,,None of these,,,,,,,,,,,,,,,,,
L,Has there been any recent fever within the past 7 days,,,,,,,,,,,,,,,,7 day history of fever,,
,,yes,,,,,,,,,,,,,,,,,
D,,,common.temperature,,,,,,,,,,,,,,,,
,,no,,,,,,,,,,,,,,,,,
,,not sure,,,,,,,,,,,,,,,,,
L,"Does the patient feel generally unwell with either weakness, tiredness fever or other pains",,,,,,,,,,,,,,,,Symptoms of systemic illness,,
,,yes,,,,,,,,,,,,,,,,,
,,no,,,,,,,,,,,,,,,,,
,,not sure,,,,,,,,,,,,,,,,,
L,Has the patient recently been exercising more than usual,,,,,,,,,,,,,,,,History of recent exercise,,
,,yes,,,,,,,,,,,,,,,,,
T,,,please give details,,,,,,,,,,,,,,,,
,,,,text,,,,,,,,,,,,,,,
,,no,,,,,,,,,,,,,,,,,
,,not sure,,,,,,,,,,,,,,,,,
L,"Are there any other parts of the body with joint, bone or muscle pains pains ",,,,,,,,,,,,,,,,Other sites of musculo skeletal pain,,
,,yes,,,,,,,,,,,,,,,,,
HM,,,Where are these pains. Please indicate on the following diagram # male,,,,,,,,,,,,,,Sites of musculo skeletal pains,,
,,,,Midline scalp,248,18,14,24,,,,,,,,,,,
,,,,left scalp,264,18,21,24,,,,,,,,,,,
,,,,right scalp,227,18,23,24,,,,,,,,,,,
,,,,Midline forehead,248,41,13,12,,,,,,,,,,,
,,,,Bridge of nose,251,52,10,7,,,,,,,,,,,
,,,,left forehead,263,40,22,11,,,,,,,,,,,
,,,,right forehead,227,42,22,10,,,,,,,,,,,
,,,,left eye area,260,64,22,10,,,,,,,,,,,
,,,,right eye area,228,56,22,10,,,,,,,,,,,
,,,,left eye,261,57,12,6,,,,,,,,,,,
,,,,right eye,238,57,12,6,,,,,,,,,,,
